| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                   | remediation                                                                                      | metadata                                                       | cache_key                                                                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.take_mentions\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{take_mentions_modify,take_mentions_select}\`                                                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"take_mentions","type":"table","schema":"public"}      | multiple_permissive_policies_public_take_mentions_anon_SELECT                |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.take_mentions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{take_mentions_modify,take_mentions_select}\`                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"take_mentions","type":"table","schema":"public"}      | multiple_permissive_policies_public_take_mentions_authenticated_SELECT       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.take_mentions\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{take_mentions_modify,take_mentions_select}\`                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"take_mentions","type":"table","schema":"public"}      | multiple_permissive_policies_public_take_mentions_authenticator_SELECT       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.take_mentions\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{take_mentions_modify,take_mentions_select}\`                                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"take_mentions","type":"table","schema":"public"}      | multiple_permissive_policies_public_take_mentions_dashboard_user_SELECT      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`anon\` for action \`DELETE\`. Policies include \`{takes_delete,takes_modify_policy}\`                                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_anon_DELETE                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{takes_insert,takes_insert_policy,takes_modify_policy}\`                                                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_anon_INSERT                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{takes_modify_policy,takes_select}\`                                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_anon_SELECT                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{takes_modify_policy,takes_update}\`                                                                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_anon_UPDATE                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{takes_delete,takes_modify_policy}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticated_DELETE               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{takes_insert,takes_insert_policy,takes_modify_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticated_INSERT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{takes_modify_policy,takes_select}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticated_SELECT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{takes_modify_policy,takes_update}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticated_UPDATE               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{takes_delete,takes_modify_policy}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticator_DELETE               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{takes_insert,takes_insert_policy,takes_modify_policy}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticator_INSERT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{takes_modify_policy,takes_select}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticator_SELECT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{takes_modify_policy,takes_update}\`                                                                                                                                                                                                                                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_authenticator_UPDATE               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{takes_delete,takes_modify_policy}\`                                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_dashboard_user_DELETE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{takes_insert,takes_insert_policy,takes_modify_policy}\`                                                                                                                                                                                                                                                                   | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_dashboard_user_INSERT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{takes_modify_policy,takes_select}\`                                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_dashboard_user_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.takes\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{takes_modify_policy,takes_update}\`                                                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"takes","type":"table","schema":"public"}              | multiple_permissive_policies_public_takes_dashboard_user_UPDATE              |





| name         | title        | level | facing   | categories      | description                                                                 | detail                                                                                              | remediation                                                                      | metadata                                                            | cache_key                                                               |
| ------------ | ------------ | ----- | -------- | --------------- | --------------------------------------------------------------------------- | --------------------------------------------------------------------------------------------------- | -------------------------------------------------------------------------------- | ------------------------------------------------------------------- | ----------------------------------------------------------------------- |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_profiles_email\` on table \`public.profiles\` has not been used                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"profiles","type":"table","schema":"public"}                | unused_index_public_profiles_idx_profiles_email                         |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_post_tags_tag\` on table \`public.post_tags\` has not been used                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"post_tags","type":"table","schema":"public"}               | unused_index_public_post_tags_idx_post_tags_tag                         |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_post_views_viewer\` on table \`public.post_views\` has not been used                    | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"post_views","type":"table","schema":"public"}              | unused_index_public_post_views_idx_post_views_viewer                    |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_posts_pinned\` on table \`public.posts\` has not been used                              | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"posts","type":"table","schema":"public"}                   | unused_index_public_posts_idx_posts_pinned                              |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_reports_post\` on table \`public.reports\` has not been used                            | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"reports","type":"table","schema":"public"}                 | unused_index_public_reports_idx_reports_post                            |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_reports_reporter\` on table \`public.reports\` has not been used                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"reports","type":"table","schema":"public"}                 | unused_index_public_reports_idx_reports_reporter                        |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_saves_post\` on table \`public.saves\` has not been used                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"saves","type":"table","schema":"public"}                   | unused_index_public_saves_idx_saves_post                                |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_comments_post_id\` on table \`public.comments\` has not been used                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"comments","type":"table","schema":"public"}                | unused_index_public_comments_idx_comments_post_id                       |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_reactions_post_id\` on table \`public.reactions\` has not been used                     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"reactions","type":"table","schema":"public"}               | unused_index_public_reactions_idx_reactions_post_id                     |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_blocks_blocker_blocked\` on table \`public.blocks\` has not been used                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"blocks","type":"table","schema":"public"}                  | unused_index_public_blocks_idx_blocks_blocker_blocked                   |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_blocks_blocked_blocker\` on table \`public.blocks\` has not been used                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"blocks","type":"table","schema":"public"}                  | unused_index_public_blocks_idx_blocks_blocked_blocker                   |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_follows_follower_following_status\` on table \`public.follows\` has not been used       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"follows","type":"table","schema":"public"}                 | unused_index_public_follows_idx_follows_follower_following_status       |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_profiles_is_private\` on table \`public.profiles\` has not been used                    | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"profiles","type":"table","schema":"public"}                | unused_index_public_profiles_idx_profiles_is_private                    |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_reactions_user_post\` on table \`public.reactions\` has not been used                   | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"reactions","type":"table","schema":"public"}               | unused_index_public_reactions_idx_reactions_user_post                   |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_community_tags_tag\` on table \`public.community_tags\` has not been used               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"community_tags","type":"table","schema":"public"}          | unused_index_public_community_tags_idx_community_tags_tag               |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_collab_user\` on table \`public.take_collaborators\` has not been used             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_collaborators","type":"table","schema":"public"}      | unused_index_public_take_collaborators_idx_take_collab_user             |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_comm_likes_user\` on table \`public.take_comment_likes\` has not been used         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_comment_likes","type":"table","schema":"public"}      | unused_index_public_take_comment_likes_idx_take_comm_likes_user         |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_mentions_user\` on table \`public.take_mentions\` has not been used                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_mentions","type":"table","schema":"public"}           | unused_index_public_take_mentions_idx_take_mentions_user                |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_react_take\` on table \`public.take_reactions\` has not been used                  | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_reactions","type":"table","schema":"public"}          | unused_index_public_take_reactions_idx_take_react_take                  |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_react_user\` on table \`public.take_reactions\` has not been used                  | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_reactions","type":"table","schema":"public"}          | unused_index_public_take_reactions_idx_take_react_user                  |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_relays_user\` on table \`public.take_relays\` has not been used                    | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_relays","type":"table","schema":"public"}             | unused_index_public_take_relays_idx_take_relays_user                    |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_sounds_origin\` on table \`public.take_sounds\` has not been used                  | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_sounds","type":"table","schema":"public"}             | unused_index_public_take_sounds_idx_take_sounds_origin                  |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_community_tags_type\` on table \`public.community_tags\` has not been used              | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"community_tags","type":"table","schema":"public"}          | unused_index_public_community_tags_idx_community_tags_type              |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_join_requests_community\` on table \`public.community_join_requests\` has not been used | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"community_join_requests","type":"table","schema":"public"} | unused_index_public_community_join_requests_idx_join_requests_community |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_invitations_community\` on table \`public.community_invitations\` has not been used     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"community_invitations","type":"table","schema":"public"}   | unused_index_public_community_invitations_idx_invitations_community     |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_notifications_community\` on table \`public.notifications\` has not been used           | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"notifications","type":"table","schema":"public"}           | unused_index_public_notifications_idx_notifications_community           |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_reactions_created\` on table \`public.reactions\` has not been used                     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"reactions","type":"table","schema":"public"}               | unused_index_public_reactions_idx_reactions_created                     |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_follows_pending\` on table \`public.follows\` has not been used                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"follows","type":"table","schema":"public"}                 | unused_index_public_follows_idx_follows_pending                         |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_reactions_type\` on table \`public.reactions\` has not been used                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"reactions","type":"table","schema":"public"}               | unused_index_public_reactions_idx_reactions_type                        |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_takes_created_at\` on table \`public.takes\` has not been used                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"takes","type":"table","schema":"public"}                   | unused_index_public_takes_idx_takes_created_at                          |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_takes_community\` on table \`public.takes\` has not been used                           | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"takes","type":"table","schema":"public"}                   | unused_index_public_takes_idx_takes_community                           |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_takes_sound\` on table \`public.takes\` has not been used                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"takes","type":"table","schema":"public"}                   | unused_index_public_takes_idx_takes_sound                               |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_take_tags_tag\` on table \`public.take_tags\` has not been used                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"take_tags","type":"table","schema":"public"}               | unused_index_public_take_tags_idx_take_tags_tag                         |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_comment_likes_user\` on table \`public.comment_likes\` has not been used                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"comment_likes","type":"table","schema":"public"}           | unused_index_public_comment_likes_idx_comment_likes_user                |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_comments_parent\` on table \`public.comments\` has not been used                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"comments","type":"table","schema":"public"}                | unused_index_public_comments_idx_comments_parent                        |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_comments_user\` on table \`public.comments\` has not been used                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"comments","type":"table","schema":"public"}                | unused_index_public_comments_idx_comments_user                          |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_comm_invites_inviter\` on table \`public.community_invitations\` has not been used      | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"community_invitations","type":"table","schema":"public"}   | unused_index_public_community_invitations_idx_comm_invites_inviter      |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_join_req_reviewer\` on table \`public.community_join_requests\` has not been used       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"community_join_requests","type":"table","schema":"public"} | unused_index_public_community_join_requests_idx_join_req_reviewer       |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_messages_sender\` on table \`public.messages\` has not been used                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"messages","type":"table","schema":"public"}                | unused_index_public_messages_idx_messages_sender                        |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_notif_actor\` on table \`public.notifications\` has not been used                       | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"notifications","type":"table","schema":"public"}           | unused_index_public_notifications_idx_notif_actor                       |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_notif_post\` on table \`public.notifications\` has not been used                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"notifications","type":"table","schema":"public"}           | unused_index_public_notifications_idx_notif_post                        |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_notif_take\` on table \`public.notifications\` has not been used                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"notifications","type":"table","schema":"public"}           | unused_index_public_notifications_idx_notif_take                        |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_post_imp_post\` on table \`public.post_impressions\` has not been used                  | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"post_impressions","type":"table","schema":"public"}        | unused_index_public_post_impressions_idx_post_imp_post                  |
| unused_index | Unused Index | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal. | Index \`idx_post_imp_viewer\` on table \`public.post_impressions\` has not been used                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index | {"name":"post_impressions","type":"table","schema":"public"}        | unused_index_public_post_impressions_idx_post_imp_viewer                |



| section               | table_name                | record_count |
| --------------------- | ------------------------- | ------------ |
| === RECORD COUNTS === | conversations             | 3            |
